Trajectories,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,
,,5 Marker Wand & L-Frame:Top2,,,5 Marker Wand & L-Frame:Top3,,,5 Marker Wand & L-Frame:Mid,,,5 Marker Wand & L-Frame:Bottom2,,,5 Marker Wand & L-Frame:Bottom3,,,| 5 Marker Wand & L-Frame:Top2 |,| 5 Marker Wand & L-Frame:Top3 |,| 5 Marker Wand & L-Frame:Mid |,| 5 Marker Wand & L-Frame:Bottom2 |,| 5 Marker Wand & L-Frame:Bottom3 |,Trajectory Count
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Count
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,
2348,0,-156.697,357.262,871.502,-460.8,257.257,840.023,-453.468,291.324,643.673,-132.794,467.27,281.73,-435.868,365.391,247.611,954.833,992.047,839.534,561.558,620.325,5
2349,0,-157.682,358.329,871.712,-461.709,258.119,839.982,-454.089,291.945,643.735,-133.164,467.655,281.885,-436.08,365.552,247.506,955.586,992.659,840.133,562.043,620.526,5
2350,0,-158.655,359.376,872.006,-462.613,258.898,840.005,-454.719,292.575,643.705,-133.481,468.039,282.067,-436.286,365.717,247.476,956.408,993.301,840.67,562.53,620.757,5
2351,0,-159.657,360.479,872.242,-463.448,259.809,840.011,-455.406,293.222,643.647,-133.819,468.474,282.249,-436.498,365.911,247.392,957.205,993.933,841.223,563.062,620.987,5
2352,0,-160.605,361.566,872.515,-464.374,260.666,840.014,-456.113,293.807,643.576,-134.116,468.915,282.385,-436.74,366.108,247.267,958.022,994.592,841.755,563.568,621.223,5
2353,0,-161.653,362.676,872.781,-465.258,261.525,840.045,-456.814,294.46,643.58,-134.439,469.409,282.542,-436.995,366.289,247.189,958.86,995.257,842.367,564.135,621.478,5
2354,0,-162.589,363.844,873.043,-466.217,262.433,840.02,-457.47,295.169,643.521,-134.793,469.822,282.706,-437.252,366.456,247.093,959.699,995.923,842.926,564.646,621.719,5
2355,0,-163.571,364.967,873.366,-467.036,263.323,840.058,-458.114,295.882,643.485,-135.131,470.218,282.903,-437.489,366.628,247.03,960.586,996.574,843.497,565.154,621.962,5
2356,0,-164.54,366.202,873.585,-467.898,264.293,840.122,-458.711,296.571,643.545,-135.493,470.611,283.007,-437.677,366.852,246.958,961.42,997.289,844.109,565.62,622.198,5
2357,0,-165.59,367.346,873.817,-468.758,265.241,840.115,-459.347,297.306,643.523,-135.825,471.043,283.221,-437.915,367.021,246.901,962.247,997.938,844.697,566.166,622.442,5
2358,0,-166.485,368.552,874.118,-469.655,266.147,840.152,-460.04,297.954,643.533,-136.172,471.511,283.373,-438.124,367.208,246.829,963.136,998.632,845.31,566.715,622.671,5
2359,0,-167.439,369.797,874.355,-470.536,267.143,840.166,-460.746,298.692,643.487,-136.505,471.973,283.541,-438.372,367.43,246.785,963.993,999.324,845.919,567.264,622.959,5
2360,0,-168.358,371.074,874.607,-471.335,268.128,840.221,-461.357,299.397,643.523,-136.894,472.42,283.658,-438.537,367.65,246.747,964.871,1000.01,846.528,567.787,623.19,5
2361,0,-169.279,372.248,874.862,-472.124,269.138,840.319,-461.95,300.142,643.507,-137.182,472.885,283.795,-438.736,367.861,246.694,965.716,1000.74,847.104,568.312,623.433,5
2362,0,-170.257,373.555,875.043,-472.946,270.129,840.313,-462.512,300.933,643.525,-137.498,473.444,283.935,-438.955,368.1,246.622,966.556,1001.39,847.704,568.924,623.7,5
2363,0,-171.091,374.786,875.338,-473.703,271.145,840.388,-463.104,301.663,643.576,-137.767,473.868,284.081,-439.121,368.35,246.599,967.447,1002.08,848.325,569.414,623.956,5
2364,0,-171.958,376.055,875.551,-474.48,272.207,840.462,-463.709,302.377,643.601,-138.067,474.365,284.203,-439.345,368.553,246.535,968.286,1002.8,848.929,569.961,624.208,5
2365,0,-172.818,377.345,875.781,-475.253,273.224,840.432,-464.286,303.171,643.627,-138.341,474.791,284.351,-439.497,368.814,246.484,969.148,1003.42,849.547,570.456,624.448,5
2366,0,-173.635,378.677,876.023,-476.01,274.247,840.539,-464.797,303.973,643.676,-138.642,475.25,284.465,-439.675,369.032,246.473,970.032,1004.14,850.15,570.968,624.699,5
2367,0,-174.511,379.946,876.28,-476.712,275.312,840.617,-465.385,304.765,643.725,-138.968,475.705,284.602,-439.87,369.233,246.441,970.917,1004.83,850.792,571.494,624.941,5
2368,0,-175.319,381.238,876.517,-477.455,276.429,840.657,-465.916,305.559,643.727,-139.221,476.234,284.718,-440.053,369.503,246.405,971.783,1005.52,851.369,572.054,625.215,5
2369,0,-176.153,382.605,876.663,-478.186,277.448,840.702,-466.484,306.334,643.767,-139.557,476.778,284.774,-440.278,369.738,246.368,972.602,1006.19,851.989,572.617,625.498,5
2370,0,-176.96,383.937,876.892,-478.921,278.585,840.729,-467.011,307.18,643.755,-139.777,477.297,284.979,-440.44,370.021,246.306,973.479,1006.88,852.572,573.204,625.755,5
2371,0,-177.793,385.257,877.096,-479.551,279.687,840.857,-467.508,307.961,643.856,-140.054,477.756,285.101,-440.58,370.271,246.297,974.336,1007.59,853.203,573.715,625.998,5
2372,0,-178.537,386.639,877.294,-480.253,280.803,840.959,-468.028,308.83,643.873,-140.395,478.191,285.191,-440.762,370.495,246.3,975.197,1008.32,853.814,574.205,626.26,5
2373,0,-179.326,387.991,877.525,-480.941,281.921,841.095,-468.56,309.659,643.929,-140.644,478.755,285.272,-440.946,370.755,246.265,976.086,1009.07,854.448,574.775,626.529,5
2374,0,-180.026,389.401,877.712,-481.587,283.006,841.147,-469.07,310.457,643.964,-140.89,479.253,285.386,-441.096,371.031,246.198,976.945,1009.73,855.044,575.307,626.772,5
2375,0,-180.767,390.782,877.926,-482.21,284.172,841.266,-469.481,311.364,644.066,-141.091,479.737,285.485,-441.273,371.28,246.215,977.825,1010.45,855.675,575.809,627.051,5
2376,0,-181.463,392.188,878.055,-482.805,285.321,841.362,-469.86,312.259,644.16,-141.332,480.267,285.561,-441.433,371.496,246.227,978.632,1011.14,856.28,576.347,627.296,5
2377,0,-182.112,393.589,878.278,-483.325,286.529,841.445,-470.294,313.074,644.289,-141.595,480.81,285.595,-441.559,371.76,246.251,979.515,1011.8,856.914,576.881,627.55,5
2378,0,-182.79,394.995,878.455,-483.935,287.714,841.53,-470.708,313.978,644.349,-141.797,481.342,285.689,-441.69,372.058,246.264,980.365,1012.49,857.516,577.42,627.825,5
2379,0,-183.369,396.438,878.676,-484.439,288.865,841.653,-471.08,314.881,644.442,-142.013,481.837,285.808,-441.792,372.349,246.311,981.254,1013.17,858.121,577.946,628.087,5
2380,0,-183.966,397.868,878.885,-484.964,290.104,841.789,-471.456,315.769,644.548,-142.255,482.35,285.883,-441.945,372.611,246.322,982.131,1013.88,858.734,578.47,628.354,5
2381,0,-184.602,399.261,878.972,-485.506,291.275,841.895,-471.867,316.62,644.592,-142.44,482.866,285.952,-442.042,372.933,246.352,982.893,1014.57,859.306,578.979,628.625,5
2382,0,-185.224,400.718,879.169,-485.985,292.489,842.031,-472.264,317.537,644.69,-142.66,483.349,286.035,-442.178,373.196,246.389,983.779,1015.26,859.935,579.477,628.892,5
2383,0,-185.773,402.218,879.333,-486.507,293.666,842.162,-472.663,318.423,644.761,-142.861,483.93,286.128,-442.267,373.426,246.406,984.641,1015.96,860.535,580.058,629.097,5
2384,0,-186.401,403.593,879.441,-487.013,294.897,842.224,-473.036,319.314,644.834,-143.079,484.411,286.184,-442.377,373.711,246.433,985.419,1016.61,861.125,580.541,629.354,5
2385,0,-186.969,405.072,879.648,-487.472,296.096,842.37,-473.405,320.206,644.967,-143.338,484.95,286.225,-442.536,373.955,246.435,986.317,1017.29,861.758,581.074,629.611,5
2386,0,-187.551,406.533,879.82,-487.995,297.273,842.487,-473.758,321.115,645.083,-143.54,485.428,286.284,-442.637,374.275,246.474,987.182,1017.99,862.377,581.552,629.888,5
2387,0,-188.097,407.953,879.978,-488.46,298.523,842.615,-474.128,321.988,645.154,-143.719,486.014,286.333,-442.75,374.543,246.513,988.012,1018.68,862.958,582.109,630.141,5
2388,0,-188.621,409.416,880.083,-488.887,299.696,842.788,-474.43,322.958,645.238,-143.917,486.471,286.419,-442.848,374.862,246.518,988.811,1019.37,863.55,582.582,630.403,5
2389,0,-189.212,410.852,880.246,-489.357,300.96,842.9,-474.766,323.83,645.335,-144.13,487.009,286.471,-442.94,375.144,246.561,989.664,1020.06,864.134,583.11,630.651,5
2390,0,-189.682,412.361,880.37,-489.778,302.169,843.033,-475.103,324.741,645.445,-144.308,487.574,286.467,-443.001,375.432,246.597,990.49,1020.73,864.742,583.624,630.88,5
2391,0,-190.212,413.834,880.535,-490.152,303.448,843.171,-475.408,325.659,645.545,-144.513,488.108,286.508,-443.127,375.685,246.659,991.354,1021.4,865.329,584.14,631.143,5
2392,0,-190.722,415.319,880.654,-490.604,304.658,843.311,-475.734,326.613,645.583,-144.743,488.613,286.562,-443.2,375.955,246.743,992.177,1022.1,865.896,584.646,631.387,5
2393,0,-191.15,416.804,880.864,-490.937,305.943,843.397,-475.995,327.529,645.688,-144.89,489.124,286.557,-443.293,376.27,246.758,993.069,1022.71,866.464,585.107,631.646,5
2394,0,-191.646,418.34,880.932,-491.339,307.186,843.564,-476.343,328.454,645.78,-145.048,489.691,286.572,-443.383,376.508,246.829,993.87,1023.41,867.073,585.628,631.879,5
2395,0,-192.117,419.822,881.066,-491.684,308.464,843.751,-476.575,329.412,645.925,-145.197,490.306,286.641,-443.44,376.837,246.887,994.705,1024.12,867.672,586.212,632.138,5
2396,0,-192.572,421.393,881.168,-492.028,309.787,843.861,-476.889,330.341,646.014,-145.389,490.883,286.662,-443.525,377.127,246.941,995.547,1024.77,868.264,586.753,632.391,5
2397,0,-193.039,422.907,881.283,-492.367,311.066,844.005,-477.041,331.344,646.214,-145.579,491.385,286.674,-443.603,377.442,246.98,996.381,1025.44,868.878,587.226,632.649,5
2398,0,-193.423,424.467,881.421,-492.749,312.388,844.132,-477.336,332.306,646.268,-145.771,491.918,286.701,-443.693,377.764,247.041,997.24,1026.13,869.448,587.732,632.929,5
2399,0,-193.888,426.006,881.501,-493.09,313.662,844.254,-477.591,333.263,646.388,-145.909,492.519,286.677,-443.783,378.03,247.077,998.057,1026.78,870.043,588.258,633.164,5
2400,0,-194.311,427.549,881.556,-493.379,314.976,844.413,-477.814,334.254,646.496,-146.053,493.087,286.696,-443.821,378.37,247.155,998.847,1027.46,870.625,588.779,633.424,5
2401,0,-194.669,429.082,881.653,-493.687,316.204,844.549,-478.039,335.162,646.618,-146.215,493.641,286.718,-443.875,378.661,247.229,999.66,1028.09,871.188,589.294,633.665,5
2402,0,-195.072,430.589,881.773,-493.947,317.495,844.702,-478.286,336.087,646.76,-146.326,494.161,286.681,-443.918,378.962,247.305,1000.49,1028.74,871.786,589.739,633.905,5
2403,0,-195.411,432.061,881.858,-494.235,318.747,844.893,-478.467,337.069,646.873,-146.464,494.691,286.727,-443.984,379.272,247.373,1001.27,1029.42,872.348,590.24,634.163,5
2404,0,-195.786,433.561,881.925,-494.514,320.008,845.033,-478.615,338.009,647.033,-146.697,495.171,286.694,-444.023,379.539,247.463,1002.05,1030.06,872.911,590.684,634.385,5
2405,0,-196.045,435.068,882.018,-494.779,321.269,845.166,-478.825,338.895,647.161,-146.815,495.729,286.759,-444.086,379.798,247.565,1002.83,1030.69,873.465,591.214,634.624,5
2406,0,-196.413,436.521,882.078,-495.007,322.455,845.328,-478.973,339.881,647.28,-146.938,496.234,286.76,-444.089,380.092,247.66,1003.59,1031.3,874.017,591.668,634.839,5
2407,0,-196.653,437.934,882.185,-495.246,323.688,845.446,-479.158,340.796,647.411,-147.046,496.759,286.747,-444.132,380.428,247.678,1004.34,1031.9,874.572,592.129,635.077,5
2408,0,-196.946,439.425,882.251,-495.485,324.922,845.568,-479.319,341.689,647.518,-147.158,497.261,286.747,-444.176,380.72,247.762,1005.11,1032.5,875.087,592.577,635.316,5
2409,0,-197.237,440.871,882.249,-495.695,326.154,845.753,-479.457,342.629,647.635,-147.235,497.767,286.754,-444.205,381.027,247.794,1005.8,1033.14,875.617,593.024,635.532,5
2410,0,-197.511,442.355,882.39,-495.863,327.379,845.926,-479.606,343.542,647.821,-147.371,498.277,286.709,-444.243,381.332,247.882,1006.63,1033.75,876.194,593.465,635.776,5
2411,0,-197.775,443.756,882.411,-496.035,328.64,846.053,-479.701,344.455,648.006,-147.438,498.822,286.717,-444.258,381.657,247.958,1007.31,1034.34,876.741,593.943,636.012,5
2412,0,-197.978,445.279,882.456,-496.23,329.874,846.214,-479.854,345.379,648.074,-147.517,499.38,286.674,-444.3,381.933,248.07,1008.07,1034.96,877.238,594.411,636.25,5
2413,0,-198.174,446.734,882.537,-496.374,331.141,846.315,-479.941,346.367,648.231,-147.606,499.902,286.635,-444.307,382.239,248.158,1008.82,1035.51,877.791,594.852,636.473,5
2414,0,-198.328,448.236,882.599,-496.4,332.43,846.556,-480.05,347.216,648.437,-147.703,500.439,286.629,-444.308,382.52,248.262,1009.57,1036.14,878.338,595.325,636.683,5
2415,0,-198.555,449.737,882.585,-496.537,333.656,846.707,-480.115,348.227,648.572,-147.788,500.922,286.626,-444.329,382.818,248.324,1010.27,1036.72,878.873,595.75,636.901,5
2416,0,-198.755,451.208,882.614,-496.638,334.977,846.92,-480.212,349.175,648.702,-147.822,501.536,286.556,-444.36,383.122,248.41,1010.99,1037.37,879.398,596.242,637.139,5
2417,0,-198.935,452.7,882.623,-496.735,336.221,847.094,-480.248,350.116,648.859,-147.917,502.055,286.477,-444.347,383.466,248.538,1011.7,1037.96,879.908,596.663,637.387,5
2418,0,-199.073,454.217,882.723,-496.825,337.529,847.228,-480.273,351.145,649.035,-147.996,502.59,286.476,-444.336,383.797,248.641,1012.49,1038.54,880.461,597.133,637.618,5
2419,0,-199.25,455.712,882.706,-496.985,338.783,847.439,-480.317,352.132,649.211,-148.055,503.157,286.442,-444.33,384.104,248.75,1013.18,1039.19,881.009,597.609,637.841,5
2420,0,-199.337,457.283,882.796,-497.005,340.13,847.605,-480.332,353.109,649.356,-148.115,503.648,286.361,-444.311,384.408,248.873,1013.99,1039.78,881.514,597.998,638.059,5
2421,0,-199.518,458.763,882.796,-497.072,341.487,847.779,-480.338,354.117,649.517,-148.173,504.233,286.277,-444.301,384.745,249.039,1014.69,1040.4,882.04,598.465,638.32,5
2422,0,-199.573,460.329,882.846,-497.064,342.807,848.028,-480.354,355.113,649.685,-148.211,504.738,286.269,-444.296,385.086,249.13,1015.46,1041.03,882.574,598.896,638.558,5
2423,0,-199.643,461.884,882.879,-497.127,344.124,848.147,-480.418,356.09,649.815,-148.256,505.272,286.245,-444.33,385.35,249.246,1016.2,1041.59,883.098,599.346,638.786,5
2424,0,-199.762,463.427,882.819,-497.15,345.489,848.339,-480.454,357.11,649.988,-148.338,505.8,286.184,-444.329,385.695,249.371,1016.88,1042.21,883.656,599.783,639.042,5
2425,0,-199.833,464.968,882.89,-497.187,346.812,848.495,-480.46,358.099,650.173,-148.395,506.375,286.157,-444.308,386.032,249.465,1017.66,1042.79,884.195,600.269,639.267,5
2426,0,-199.932,466.513,882.867,-497.159,348.175,848.739,-480.449,359.09,650.362,-148.492,506.896,286.046,-444.267,386.339,249.622,1018.36,1043.43,884.73,600.68,639.486,5
2427,0,-199.974,468.079,882.851,-497.168,349.504,848.886,-480.388,360.108,650.57,-148.522,507.356,286.001,-444.226,386.711,249.714,1019.08,1044,885.263,601.054,639.718,5
2428,0,-200.05,469.564,882.838,-497.15,350.775,849.126,-480.352,361.131,650.688,-148.514,507.924,285.907,-444.189,387.053,249.851,1019.76,1044.61,885.748,601.486,639.953,5
2429,0,-200.029,471.156,882.758,-497.108,352.182,849.261,-480.318,362.101,650.873,-148.557,508.501,285.807,-444.172,387.392,249.959,1020.42,1045.18,886.261,601.937,640.188,5
2430,0,-199.995,472.662,882.761,-497.011,353.549,849.468,-480.247,363.159,651.057,-148.563,509.036,285.718,-444.113,387.726,250.074,1021.11,1045.76,886.79,602.348,640.394,5
2431,0,-199.931,474.214,882.758,-496.897,354.857,849.691,-480.143,364.19,651.233,-148.576,509.57,285.606,-444.126,388.054,250.195,1021.82,1046.33,887.286,602.75,640.649,5
2432,0,-199.899,475.742,882.698,-496.769,356.261,849.908,-480.099,365.177,651.423,-148.603,510.073,285.51,-444.071,388.37,250.364,1022.47,1046.92,887.807,603.136,640.868,5
2433,0,-199.694,477.266,882.762,-496.696,357.551,850.118,-480.033,366.182,651.582,-148.569,510.573,285.428,-443.986,388.725,250.502,1023.2,1047.5,888.302,603.512,641.079,5
2434,0,-199.606,478.77,882.67,-496.502,358.948,850.311,-479.876,367.275,651.763,-148.506,511.134,285.36,-443.915,389.109,250.674,1023.8,1048.04,888.801,603.938,641.329,5
2435,0,-199.463,480.233,882.691,-496.284,360.301,850.537,-479.77,368.246,651.926,-148.462,511.62,285.231,-443.806,389.492,250.879,1024.48,1048.58,889.265,604.279,641.567,5
2436,0,-199.287,481.751,882.621,-496.012,361.669,850.805,-479.564,369.298,652.144,-148.402,512.144,285.159,-443.729,389.882,251.033,1025.09,1049.14,889.75,604.674,641.811,5
2437,0,-199.08,483.253,882.593,-495.808,363.004,851.007,-479.411,370.291,652.388,-148.348,512.656,285.044,-443.687,390.221,251.176,1025.74,1049.67,890.258,605.04,642.044,5
2438,0,-198.869,484.695,882.514,-495.679,364.352,851.173,-479.21,371.303,652.575,-148.302,513.121,284.937,-443.592,390.568,251.316,1026.31,1050.21,890.709,605.372,642.244,5
2439,0,-198.627,486.185,882.482,-495.441,365.679,851.37,-479.007,372.346,652.799,-148.252,513.604,284.821,-443.528,390.908,251.488,1026.94,1050.72,891.199,605.715,642.473,5
2440,0,-198.426,487.645,882.337,-495.087,367.094,851.613,-478.818,373.359,652.985,-148.187,514.069,284.745,-443.45,391.298,251.672,1027.47,1051.24,891.657,606.058,642.729,5
2441,0,-198.144,489.117,882.315,-494.831,368.37,851.887,-478.569,374.419,653.246,-148.119,514.565,284.593,-443.404,391.656,251.835,1028.09,1051.79,892.159,606.391,642.979,5
2442,0,-197.881,490.483,882.259,-494.596,369.718,852.084,-478.308,375.502,653.46,-148.034,515.029,284.457,-443.304,392.032,251.983,1028.65,1052.31,892.631,606.7,643.197,5
2443,0,-197.603,491.927,882.18,-494.269,371.077,852.325,-478.133,376.446,653.647,-147.959,515.524,284.298,-443.211,392.446,252.176,1029.21,1052.83,893.072,607.027,643.462,5
2444,0,-197.246,493.319,882.104,-493.959,372.435,852.505,-477.927,377.454,653.877,-147.851,515.927,284.176,-443.119,392.817,252.367,1029.75,1053.31,893.555,607.286,643.699,5
2445,0,-196.932,494.747,882.041,-493.617,373.744,852.78,-477.747,378.414,654.027,-147.743,516.36,284.014,-442.992,393.175,252.516,1030.32,1053.84,893.974,607.552,643.889,5
2446,0,-196.655,496.119,881.931,-493.298,375.018,853.007,-477.438,379.486,654.254,-147.594,516.836,283.911,-442.909,393.518,252.717,1030.83,1054.33,894.43,607.873,644.12,5
2447,0,-196.25,497.49,881.876,-492.937,376.393,853.265,-477.117,380.482,654.5,-147.528,517.278,283.757,-442.813,393.877,252.916,1031.37,1054.86,894.862,608.16,644.352,5
2448,0,-195.803,498.915,881.818,-492.507,377.789,853.417,-476.823,381.549,654.716,-147.369,517.749,283.623,-442.704,394.301,253.075,1031.92,1055.28,895.317,608.46,644.598,5
2449,0,-195.421,500.242,881.691,-492.159,379.088,853.702,-476.529,382.522,654.972,-147.264,518.111,283.53,-442.561,394.715,253.293,1032.38,1055.81,895.763,608.699,644.839,5
2450,0,-194.953,501.63,881.583,-491.749,380.389,853.914,-476.195,383.551,655.217,-147.122,518.525,283.408,-442.441,395.136,253.445,1032.87,1056.26,896.205,608.961,645.074,5
2451,0,-194.475,502.991,881.491,-491.237,381.789,854.214,-475.847,384.639,655.421,-146.964,518.991,283.256,-442.299,395.52,253.671,1033.37,1056.77,896.635,609.249,645.301,5
2452,0,-193.965,504.362,881.335,-490.772,383.12,854.464,-475.487,385.689,655.632,-146.794,519.364,283.121,-442.175,395.919,253.849,1033.81,1057.24,897.049,609.463,645.531,5
2453,0,-193.429,505.734,881.246,-490.291,384.485,854.701,-475.103,386.718,655.917,-146.6,519.778,282.939,-442.031,396.309,254.063,1034.3,1057.7,897.497,609.684,645.756,5
2454,0,-192.885,507.064,881.122,-489.72,385.837,855.005,-474.744,387.751,656.156,-146.424,520.208,282.766,-441.903,396.723,254.323,1034.74,1058.17,897.927,609.928,646.024,5
2455,0,-192.306,508.431,880.999,-489.191,387.229,855.224,-474.289,388.831,656.415,-146.233,520.629,282.541,-441.769,397.118,254.538,1035.2,1058.61,898.343,610.138,646.26,5
2456,0,-191.677,509.764,880.869,-488.715,388.568,855.434,-473.89,389.828,656.63,-146.041,521.031,282.357,-441.578,397.617,254.728,1035.63,1059.05,898.722,610.35,646.511,5
2457,0,-191.112,511.04,880.742,-488.096,389.923,855.743,-473.468,390.917,656.909,-145.798,521.426,282.173,-441.418,398.025,254.962,1036.05,1059.52,899.176,610.544,646.745,5
2458,0,-190.477,512.334,880.637,-487.52,391.323,855.985,-473.005,391.931,657.198,-145.605,521.791,281.977,-441.302,398.394,255.169,1036.48,1059.96,899.585,610.719,646.975,5
2459,0,-189.752,513.648,880.497,-486.92,392.589,856.336,-472.515,393.015,657.474,-145.406,522.158,281.764,-441.148,398.821,255.395,1036.88,1060.44,900.002,610.887,647.222,5
2460,0,-189.091,514.858,880.33,-486.235,393.976,856.586,-472.064,394.066,657.69,-145.191,522.473,281.592,-440.97,399.271,255.593,1037.21,1060.84,900.382,611.026,647.456,5
2461,0,-188.329,516.164,880.193,-485.683,395.238,856.841,-471.632,395.079,657.919,-144.986,522.797,281.399,-440.782,399.755,255.797,1037.61,1061.26,900.767,611.165,647.707,5
2462,0,-187.619,517.338,880.035,-485.009,396.661,857.056,-471.115,396.124,658.196,-144.703,523.176,281.233,-440.618,400.161,256.021,1037.93,1061.66,901.158,611.346,647.935,5
2463,0,-186.89,518.584,879.903,-484.3,398.012,857.357,-470.612,397.142,658.471,-144.381,523.546,281.06,-440.482,400.557,256.289,1038.31,1062.08,901.544,611.507,648.193,5
